Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age,continent
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2016,65.3,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2016,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2017,59.7,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2017,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2018,56.9,Units,%,Reported,Free,,,,,,Sénégal: Enquête Démographique et de Santé Continue (EDS-Continue) 2018. Rapport provisoire. Rockville; Maryland; USA: Agence Nationale de la Statistique et de la Démographie (ANSD); ICF;  2019 (in French).,,,,,,Under 5 years old,Africa
Senegal,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2005,8.6,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2005,,,,,,15 to 49 years old,Africa
Senegal,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2011,36.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey-Demographic and Health Survey 2010-2011,,,,,,15 to 49 years old,Africa
Senegal,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2013,43.3,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2012-2013,,,,,,15 to 49 years old,Africa
Senegal,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2014,38.1,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2014,,,,,,15 to 49 years old,Africa
Senegal,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2015,51.8,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015,,,,,,15 to 49 years old,Africa
Senegal,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2016,69.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2016,,,,,,15 to 49 years old,Africa
Senegal,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2017,61.8,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2017,,,,,,15 to 49 years old,Africa
Senegal,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2018,55.7,Units,%,Reported,Free,,,,,,Sénégal: Enquête Démographique et de Santé Continue (EDS-Continue) 2018. Rapport provisoire. Rockville; Maryland; USA: Agence Nationale de la Statistique et de la Démographie (ANSD); ICF;  2019 (in French).,,,,,,15 to 49 years old,Africa
Senegal,Under-five mortality rate,Male,2000,135.428108306155,,Deaths per 1000 live births,Normal value,,127.249577493623,144.451452464209,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2001,128.657341624594,,Deaths per 1000 live births,Normal value,,120.860682185745,137.32559296262,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2002,120.863192846541,,Deaths per 1000 live births,Normal value,,113.55785800197,128.865756025536,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2003,112.702689019027,,Deaths per 1000 live births,Normal value,,105.677329506646,120.271846416679,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2004,104.604053377725,,Deaths per 1000 live births,Normal value,,97.9808054897563,111.794257525695,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2005,97.0626720584822,,Deaths per 1000 live births,Normal value,,90.7762163216908,103.914600344907,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2006,90.3479018549236,,Deaths per 1000 live births,Normal value,,84.2801512418815,96.8765981323508,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2007,84.4968137290899,,Deaths per 1000 live births,Normal value,,78.4829009630734,90.8092662728771,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2008,79.3833589042117,,Deaths per 1000 live births,Normal value,,73.4707331851865,85.5414609908425,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2009,74.9000974908239,,Deaths per 1000 live births,Normal value,,69.1864552636148,80.8565025878111,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2010,70.9861706893839,,Deaths per 1000 live births,Normal value,,65.4701764184897,76.8926836963708,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2011,67.5676583245365,,Deaths per 1000 live births,Normal value,,62.0602587622949,73.4460364444081,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2012,64.5365175815253,,Deaths per 1000 live births,Normal value,,59.0828862090074,70.4277451668515,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2013,61.7522909766658,,Deaths per 1000 live births,Normal value,,56.098867634147,67.8105620420603,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2014,59.3409285063384,,Deaths per 1000 live births,Normal value,,53.1890070481824,66.0253792466894,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2015,57.0774097984971,,Deaths per 1000 live births,Normal value,,50.0886069223859,64.7849573931383,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2016,54.8425550807667,,Deaths per 1000 live births,Normal value,,46.9198210429144,64.0648387546193,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2017,52.9213068524472,,Deaths per 1000 live births,Normal value,,43.9305471484271,63.4501954963824,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2018,51.023382535185,,Deaths per 1000 live births,Normal value,,41.0728019527164,63.4078699316353,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Male,2019,49.2948076089694,,Deaths per 1000 live births,Normal value,,38.3456475857731,63.3869742760561,,,,,,,,,,Total,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2000,2.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2000,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2005,7.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2005,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2006,16.0,Units,%,Reported,Free,,,,,,Other NS 2006,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2009,29.0,Units,%,Reported,Free,,,,,,Other NS 2008-2009,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2011,34.2,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey-Demographic and Health Survey 2010-2011,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2013,46.5,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2012-2013,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2014,44.2,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2014,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2015,56.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2016,67.8,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2016,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2017,61.7,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2017,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2018,55.9,Units,%,Reported,Free,,,,,,Sénégal: Enquête Démographique et de Santé Continue (EDS-Continue) 2018. Rapport provisoire. Rockville; Maryland; USA: Agence Nationale de la Statistique et de la Démographie (ANSD); ICF;  2019 (in French).,,,,,,Under 5 years old,Africa
Senegal,Under-five mortality rate,Total,2000,129.136035895839,,Deaths per 1000 live births,Normal value,,121.621908686861,137.546038832848,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2001,122.570381265377,,Deaths per 1000 live births,Normal value,,115.316324699956,130.549465176423,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2002,114.973375335243,,Deaths per 1000 live births,Normal value,,108.16000217308,122.442072598877,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2003,106.970452133671,,Deaths per 1000 live births,Normal value,,100.546169743203,113.914616255713,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2004,99.081405588071,,Deaths per 1000 live births,Normal value,,93.0071675005977,105.778430954526,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2005,91.8275076827022,,Deaths per 1000 live births,Normal value,,85.9731974182537,98.1282866939206,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2006,85.2578140145806,,Deaths per 1000 live births,Normal value,,79.6444072192071,91.3576669309901,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2007,79.4897688297532,,Deaths per 1000 live births,Normal value,,73.949423524928,85.3437520583282,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2008,74.5215697980255,,Deaths per 1000 live births,Normal value,,69.1234210793479,80.1777372976897,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2009,70.151007072603,,Deaths per 1000 live births,Normal value,,64.8755804492573,75.6657617279873,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2010,66.3459500972531,,Deaths per 1000 live births,Normal value,,61.2545868207572,71.7380669655365,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2011,62.9653330655098,,Deaths per 1000 live births,Normal value,,57.9364538245598,68.3218722916241,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2012,60.0043341130965,,Deaths per 1000 live births,Normal value,,55.0201454983936,65.3635686414862,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2013,57.385515647194,,Deaths per 1000 live births,Normal value,,52.2516221404503,62.959953766729,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2014,55.0118664934685,,Deaths per 1000 live births,Normal value,,49.3703064444769,61.1809768263777,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2015,52.7774907193578,,Deaths per 1000 live births,Normal value,,46.3913177487221,59.8507228201529,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2016,50.6302967577904,,Deaths per 1000 live births,Normal value,,43.3911262230347,59.0266988821449,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2017,48.7824272535045,,Deaths per 1000 live births,Normal value,,40.5587581419311,58.5465248837125,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2018,46.9899677908488,,Deaths per 1000 live births,Normal value,,37.7972408244403,58.4285181380305,,,,,,,,,,Total,Africa
Senegal,Under-five mortality rate,Total,2019,45.3092047931652,,Deaths per 1000 live births,Normal value,,35.2410492702898,58.2281271754474,,,,,,,,,,Total,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2000,2.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2000,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2005,7.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2005,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2006,16.0,Units,%,Reported,Free,,,,,,Other NS 2006,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2009,29.0,Units,%,Reported,Free,,,,,,Other NS 2008-2009,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2011,34.5,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey-Demographic and Health Survey 2010-2011,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2013,45.8,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2012-2013,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2014,43.2,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2014,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2015,55.4,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2016,66.6,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2016,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2017,60.7,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2017,,,,,,Under 5 years old,Africa
Senegal,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2018,56.4,Units,%,Reported,Free,,,,,,Sénégal: Enquête Démographique et de Santé Continue (EDS-Continue) 2018. Rapport provisoire. Rockville; Maryland; USA: Agence Nationale de la Statistique et de la Démographie (ANSD); ICF;  2019 (in French).,,,,,,Under 5 years old,Africa
Senegal,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2005,20.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2005,,,,,,Total,Africa
Senegal,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2006,36.0,Units,%,Reported,Free,,,,,,Other NS 2006,,,,,,Total,Africa
Senegal,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2009,60.0,Units,%,Reported,Free,,,,,,Other NS 2008-2009,,,,,,Total,Africa
Senegal,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2011,62.9,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey-Demographic and Health Survey 2010-2011,,,,,,Total,Africa
Senegal,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2013,72.8,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2012-2013,,,,,,Total,Africa
Senegal,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2014,74.4,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2014,,,,,,Total,Africa
Senegal,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2015,76.8,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015,,,,,,Total,Africa
Senegal,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2016,82.4,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2016,,,,,,Total,Africa
Senegal,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2017,84.2,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2017,,,,,,Total,Africa
Senegal,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2018,76.6,Units,%,Reported,Free,,,,,,Sénégal: Enquête Démographique et de Santé Continue (EDS-Continue) 2018. Rapport provisoire. Rockville; Maryland; USA: Agence Nationale de la Statistique et de la Démographie (ANSD); ICF;  2019 (in French).,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2000,217.77401499592,,Deaths per 1000 live births,Normal value,,202.73374457809,233.867334569914,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2001,212.592602392353,,Deaths per 1000 live births,Normal value,,198.05526255091,228.249221077029,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2002,207.129839899161,,Deaths per 1000 live births,Normal value,,193.227478815874,222.281011200416,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2003,201.319891144628,,Deaths per 1000 live births,Normal value,,187.680595372032,216.212135316288,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2004,195.436859334827,,Deaths per 1000 live births,Normal value,,182.024552825756,209.847732955107,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2005,189.007842696604,,Deaths per 1000 live births,Normal value,,175.905786503278,202.894605223261,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2006,182.410423454844,,Deaths per 1000 live births,Normal value,,169.550688074959,196.000200097242,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2007,175.357344465152,,Deaths per 1000 live births,Normal value,,162.596467407561,188.649373417512,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2008,168.110489755224,,Deaths per 1000 live births,Normal value,,155.540409131299,181.197202529881,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2009,160.767612941478,,Deaths per 1000 live births,Normal value,,148.394274605307,173.70675440648,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2010,153.379787936703,,Deaths per 1000 live births,Normal value,,141.146541301404,166.327153929388,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2011,146.121401355178,,Deaths per 1000 live births,Normal value,,133.941531290603,159.324548758072,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2012,139.313061730164,,Deaths per 1000 live births,Normal value,,127.020370063926,152.867224318677,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2013,133.0101015722,,Deaths per 1000 live births,Normal value,,120.231152059939,147.034816241689,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2014,130.892530170272,,Deaths per 1000 live births,Normal value,,117.142694886998,145.853669439158,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2015,131.660147668323,,Deaths per 1000 live births,Normal value,,116.546848256332,148.316937892134,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2016,116.688906070808,,Deaths per 1000 live births,Normal value,,101.686635908506,133.34266475529,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2017,111.805316669525,,Deaths per 1000 live births,Normal value,,95.8821856871982,129.906542438391,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2018,107.185331862052,,Deaths per 1000 live births,Normal value,,90.3489975146829,126.888759292865,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Female,2019,102.931169937012,,Deaths per 1000 live births,Normal value,,85.1565704805124,124.2154252913,,,,,,,,,,Total,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2000,1.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2000,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2005,5.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2005,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2008,26.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2008,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2010,30.7,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2013,48.8,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2013,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2017,60.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2017,,,,,,Under 5 years old,Africa
Sierra Leone,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2008,27.2,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2008,,,,,,15 to 49 years old,Africa
Sierra Leone,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2010,26.6,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010,,,,,,15 to 49 years old,Africa
Sierra Leone,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2013,52.6,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2013,,,,,,15 to 49 years old,Africa
Sierra Leone,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2017,60.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2017,,,,,,15 to 49 years old,Africa
Sierra Leone,Under-five mortality rate,Male,2000,237.083613002761,,Deaths per 1000 live births,Normal value,,220.852002179523,254.469509065091,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2001,231.165114699627,,Deaths per 1000 live births,Normal value,,215.505328513316,248.168678691929,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2002,225.097231480606,,Deaths per 1000 live births,Normal value,,210.003435929296,241.692628509338,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2003,218.751907129721,,Deaths per 1000 live births,Normal value,,204.065413513939,234.727502267246,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2004,212.113721361249,,Deaths per 1000 live births,Normal value,,197.702768540752,227.453307026356,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2005,205.2972988504,,Deaths per 1000 live births,Normal value,,191.07375199228,220.18427378185,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2006,198.058555025797,,Deaths per 1000 live births,Normal value,,184.115030012046,212.644843396482,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2007,190.726210737419,,Deaths per 1000 live births,Normal value,,176.855819167926,205.096235389546,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2008,182.876117765548,,Deaths per 1000 live births,Normal value,,169.28178940223,197.255691478819,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2009,175.036839186196,,Deaths per 1000 live births,Normal value,,161.738671320033,189.13193172078,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2010,167.324273718154,,Deaths per 1000 live births,Normal value,,154.126308265613,181.503333983492,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2011,159.82811620403,,Deaths per 1000 live births,Normal value,,146.631539587853,174.146763264315,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2012,152.762087979717,,Deaths per 1000 live births,Normal value,,139.35904956583,167.546183850051,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2013,146.298457063391,,Deaths per 1000 live births,Normal value,,132.281689738663,161.646799357499,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2014,143.966894134241,,Deaths per 1000 live births,Normal value,,129.089101279699,160.381272868599,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2015,144.630911204021,,Deaths per 1000 live births,Normal value,,128.028948964663,162.740217629824,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2016,129.346504183183,,Deaths per 1000 live births,Normal value,,112.79103474549,147.673211313858,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2017,124.369847519507,,Deaths per 1000 live births,Normal value,,106.765786312809,144.281009636992,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2018,119.600844982342,,Deaths per 1000 live births,Normal value,,101.02386381943,141.378620616622,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Male,2019,115.212417600798,,Deaths per 1000 live births,Normal value,,95.2450316045077,139.148755895669,,,,,,,,,,Total,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2000,2.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2000,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2005,5.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2005,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2008,26.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2008,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2010,29.9,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2013,49.3,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2013,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2017,58.9,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2017,,,,,,Under 5 years old,Africa
Sierra Leone,Under-five mortality rate,Total,2000,227.709090790983,,Deaths per 1000 live births,Normal value,,212.188772873953,244.109106380248,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2001,222.179623360645,,Deaths per 1000 live births,Normal value,,207.265041579985,238.147075172176,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2002,216.342414154062,,Deaths per 1000 live births,Normal value,,201.965055082486,231.846724158798,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2003,210.276378107428,,Deaths per 1000 live births,Normal value,,196.361820384163,225.408558263002,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2004,203.979307192995,,Deaths per 1000 live births,Normal value,,190.352370424174,218.61986296438,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2005,197.348799156645,,Deaths per 1000 live births,Normal value,,183.938151411931,211.559737453013,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2006,190.384411505363,,Deaths per 1000 live births,Normal value,,177.012900931527,204.375155495686,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2007,183.24378891816,,Deaths per 1000 live births,Normal value,,170.042827181462,196.813680815049,,,,,,,,,,Total,Africa
